customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default
CUST04269,60,64070,753,Business,134912,48,0,247,25,22142,0
CUST04270,44,74515,739,Self-Employed,96061,48,1,21,15,42759,0
CUST04271,29,34084,479,Self-Employed,225488,24,0,342,23,39430,1
CUST04272,39,28167,672,Self-Employed,166074,60,1,88,28,69709,1
CUST04273,52,68944,485,Salaried,110788,48,0,252,25,53538,1
CUST04274,56,56897,615,Salaried,170699,60,0,43,6,54279,1
CUST04275,63,93914,762,Business,170270,60,0,86,22,14819,0
CUST04276,44,53557,763,Self-Employed,144653,36,2,349,9,57563,1
CUST04277,25,24520,685,Business,165447,48,1,277,10,30862,1
CUST04278,44,61607,661,Salaried,266625,60,1,53,25,28970,1
CUST04279,64,30794,666,Salaried,29418,24,0,80,24,34840,0
CUST04280,34,45238,616,Salaried,419678,12,0,239,20,15437,1
CUST04281,38,55393,524,Freelance,219119,48,0,174,22,5000,1
CUST04282,53,42958,702,Self-Employed,300895,36,0,80,29,72224,1
CUST04283,34,47221,719,Self-Employed,161545,12,1,297,26,43059,1
CUST04284,44,71196,645,Self-Employed,110573,36,1,208,10,51132,1
CUST04285,58,15000,731,Salaried,77125,24,2,358,28,56547,1
CUST04286,50,63629,687,Self-Employed,175799,48,1,203,18,61597,1
CUST04287,25,53802,778,Salaried,215804,24,0,139,16,20776,0
CUST04288,48,28011,663,Salaried,80554,60,0,67,19,24323,1
CUST04289,60,41437,548,Self-Employed,175222,36,2,334,3,17031,1
CUST04290,29,52584,655,Business,234173,12,1,209,29,65924,1
CUST04291,35,62452,629,Salaried,186297,24,2,222,25,40779,1
CUST04292,42,35548,610,Business,148461,24,0,119,8,10106,1
CUST04293,58,65999,660,Salaried,232109,36,0,105,12,38871,1
CUST04294,60,51778,693,Business,165199,36,1,2,3,45487,1
CUST04295,41,40680,633,Self-Employed,200555,36,1,27,10,32145,1
CUST04296,28,55260,669,Self-Employed,208245,12,0,111,8,38466,1
CUST04297,58,30834,801,Business,237768,36,0,282,16,49396,0
CUST04298,40,57107,659,Self-Employed,86705,12,1,4,18,31074,1
CUST04299,50,72501,757,Business,77180,48,0,258,23,42455,0
CUST04300,26,75635,708,Freelance,195370,12,2,88,21,37515,1
CUST04301,53,51649,580,Self-Employed,130075,48,2,172,6,29586,1
CUST04302,37,63434,653,Salaried,287312,48,0,73,3,27005,1
CUST04303,22,29720,842,Self-Employed,266625,12,2,32,18,65836,1
CUST04304,34,50254,605,Self-Employed,276088,36,0,19,19,60847,1
CUST04305,42,62451,663,Salaried,274496,48,2,354,9,68933,1
CUST04306,62,80470,708,Freelance,159837,60,1,228,2,54380,1
CUST04307,44,44841,652,Salaried,192846,12,0,144,14,49055,1
CUST04308,42,79136,686,Salaried,165186,60,0,154,5,57888,1
CUST04309,45,17914,619,Salaried,154660,12,0,171,1,45775,1
CUST04310,59,72405,780,Salaried,239809,12,1,160,15,23299,0
CUST04311,52,33240,831,Business,211985,24,1,283,8,52592,0
CUST04312,62,34549,793,Business,77624,36,1,90,24,44463,0
CUST04313,28,32595,692,Self-Employed,31175,24,1,62,3,28369,1
CUST04314,34,76955,737,Business,112005,60,3,37,11,72100,1
CUST04315,22,73786,677,Salaried,218705,60,3,277,9,62424,1
CUST04316,42,71132,556,Freelance,246392,24,3,46,12,53736,1
CUST04317,35,56670,579,Salaried,33537,60,1,204,12,45444,1
CUST04318,52,17649,627,Self-Employed,20000,12,0,132,1,63331,1
CUST04319,42,53680,611,Salaried,169802,36,0,13,29,46417,1
CUST04320,28,51633,695,Salaried,120074,36,0,316,20,40395,0
CUST04321,30,83908,633,Self-Employed,140052,60,1,95,10,50900,1
CUST04322,63,75321,506,Salaried,138276,60,1,143,16,38262,1
CUST04323,34,59228,692,Salaried,123297,48,1,285,4,42754,1
CUST04324,25,69230,533,Business,211133,60,0,341,29,5000,1
CUST04325,58,51487,643,Business,229440,60,3,224,10,49904,1
CUST04326,63,77076,747,Business,240670,60,0,144,18,46763,0
CUST04327,47,40730,673,Salaried,263224,48,0,71,20,39893,1
CUST04328,48,60306,624,Salaried,292037,48,1,301,17,68208,1
CUST04329,47,15715,649,Salaried,279545,24,0,228,23,68690,1
CUST04330,50,98956,530,Freelance,132964,48,1,73,25,19238,1
CUST04331,57,29071,631,Salaried,198368,12,1,151,19,19595,1
CUST04332,43,30299,762,Salaried,73909,36,2,235,12,22719,1
CUST04333,52,108896,778,Self-Employed,93234,60,0,77,7,42752,0
CUST04334,45,53133,600,Salaried,110813,60,0,188,21,23612,1
CUST04335,64,73811,639,Salaried,193903,24,0,243,22,21172,1
CUST04336,27,81079,659,Salaried,111669,60,0,150,5,59377,0
CUST04337,42,66114,636,Business,146598,36,0,13,20,53597,1
CUST04338,32,67257,720,Salaried,20000,36,0,363,27,44621,0
CUST04339,26,69208,593,Salaried,190266,48,0,13,29,42779,1
CUST04340,59,48464,735,Self-Employed,136711,48,1,343,12,48936,1
CUST04341,25,48928,608,Salaried,296495,60,0,143,15,72641,1
CUST04342,26,70054,777,Salaried,253976,48,0,311,4,48127,1
CUST04343,44,28226,754,Freelance,20000,12,0,345,21,76336,0
CUST04344,58,50266,622,Self-Employed,291732,24,1,15,11,13868,1
CUST04345,51,45919,632,Self-Employed,316993,24,1,33,24,49943,1
CUST04346,55,44431,739,Salaried,220088,60,0,157,27,58199,1
CUST04347,39,30823,684,Self-Employed,327200,60,0,126,24,45598,1
CUST04348,28,85483,705,Salaried,305573,60,1,326,20,49576,1
CUST04349,63,68536,575,Salaried,92884,48,0,148,28,32572,1
CUST04350,38,47322,652,Business,123329,12,1,197,24,56125,1
CUST04351,43,28986,736,Salaried,267198,36,0,28,24,49507,1
CUST04352,41,66012,732,Salaried,196361,60,1,295,24,29436,1
CUST04353,45,60304,640,Salaried,35890,48,2,289,28,56135,1
CUST04354,31,61560,617,Self-Employed,116261,48,2,338,24,59092,1
CUST04355,35,50500,704,Salaried,261523,12,3,229,7,32192,1
CUST04356,42,75014,566,Salaried,192843,48,3,79,11,46022,1
CUST04357,33,64443,733,Business,131739,36,0,59,16,65399,0
CUST04358,31,19040,590,Salaried,212130,60,2,166,19,57965,1
CUST04359,54,33740,733,Self-Employed,194062,48,3,90,17,36312,1
CUST04360,54,15000,629,Salaried,186424,24,0,151,10,58947,1
CUST04361,57,45161,792,Salaried,249008,48,0,347,7,29737,0
CUST04362,48,78122,667,Salaried,20000,60,1,131,15,51662,0
CUST04363,37,83145,719,Salaried,222315,60,1,166,15,57012,1
CUST04364,39,76621,722,Business,175003,48,0,261,7,17189,0
CUST04365,65,93118,581,Self-Employed,179295,36,1,10,4,35219,1
CUST04366,48,27563,736,Salaried,208684,36,2,94,13,89394,1
CUST04367,30,67438,850,Salaried,192067,60,0,37,17,41804,0
CUST04368,54,50853,623,Salaried,45397,12,0,317,28,42490,1
CUST04369,50,45875,612,Self-Employed,208917,36,1,306,2,79256,1
CUST04370,51,23327,704,Salaried,58915,48,1,193,3,14689,1
CUST04371,34,75615,542,Freelance,91504,48,1,128,2,55050,1
CUST04372,32,61430,848,Freelance,106561,48,2,120,12,25566,0
CUST04373,32,59841,706,Salaried,56392,12,1,152,17,28348,1
CUST04374,67,68043,715,Self-Employed,210373,60,0,319,25,32799,1
CUST04375,34,23220,568,Freelance,107275,36,0,92,15,13325,1
CUST04376,35,41664,600,Freelance,76379,12,2,6,4,31389,1
CUST04377,63,50044,618,Salaried,148047,24,1,11,24,35838,1
CUST04378,54,40689,760,Salaried,287255,48,0,181,24,17663,1
CUST04379,39,85223,610,Salaried,88370,48,0,9,5,51598,1
CUST04380,64,61841,817,Self-Employed,420631,60,2,118,28,55539,1
CUST04381,46,85778,736,Business,200716,24,0,348,29,51391,0
CUST04382,44,81773,715,Salaried,286485,48,1,179,14,10465,1
CUST04383,26,36671,777,Salaried,131437,48,1,145,14,49814,1
CUST04384,24,22893,676,Freelance,194556,24,1,146,16,49176,1
CUST04385,38,43500,705,Salaried,157587,24,0,58,9,82291,1
CUST04386,34,49047,739,Self-Employed,187678,36,1,139,22,70917,1
CUST04387,29,23582,776,Salaried,238058,24,2,164,20,46529,1
CUST04388,28,35816,446,Salaried,163676,24,1,238,5,48938,1
CUST04389,56,47681,729,Salaried,111679,24,1,337,13,50998,1
CUST04390,30,28375,646,Salaried,292211,36,3,118,29,45758,1
CUST04391,55,40398,631,Business,192772,48,3,197,25,25806,1
CUST04392,44,45462,783,Self-Employed,201709,12,1,247,9,48970,0
CUST04393,30,69174,648,Business,188532,48,0,54,13,45230,1
CUST04394,56,57763,769,Self-Employed,63306,48,0,170,29,64207,0
CUST04395,46,68243,695,Business,106284,36,1,279,3,31362,0
CUST04396,30,72687,588,Self-Employed,113035,48,0,362,15,13432,1
CUST04397,25,61600,699,Salaried,212026,60,1,255,12,56478,1
CUST04398,35,52048,790,Salaried,198870,12,1,189,8,37588,1
CUST04399,45,50545,594,Salaried,340369,12,1,123,4,29989,1
CUST04400,59,81971,700,Self-Employed,270980,12,0,320,14,52026,1
CUST04401,65,60136,775,Business,182652,60,2,197,21,16742,1
CUST04402,64,36380,686,Self-Employed,161877,12,2,303,22,45354,1
CUST04403,24,45297,559,Business,218571,36,0,56,16,38246,1
CUST04404,62,37224,747,Self-Employed,172088,12,1,279,22,64702,1
CUST04405,52,55568,809,Business,145735,24,0,342,20,35253,0
CUST04406,32,59442,765,Business,149580,12,2,355,7,59336,0
CUST04407,41,44161,707,Salaried,221440,36,0,290,7,12798,1
CUST04408,64,37294,628,Business,152639,36,3,202,14,40991,1
CUST04409,22,39243,647,Salaried,124107,24,0,351,22,45917,1
CUST04410,36,39490,741,Salaried,222402,36,0,168,21,60641,1
CUST04411,67,45321,674,Salaried,98459,36,0,146,2,73014,0
CUST04412,56,30055,731,Freelance,254619,60,1,177,22,35543,1
CUST04413,46,63030,680,Self-Employed,119122,24,0,342,5,30678,0
CUST04414,66,70693,642,Salaried,165861,48,1,43,9,24955,1
CUST04415,23,54596,793,Self-Employed,162375,48,2,213,9,32676,1
CUST04416,43,70523,574,Self-Employed,107221,48,1,253,25,42333,1
CUST04417,67,69184,578,Salaried,196263,36,0,315,15,42994,1
CUST04418,51,77686,644,Self-Employed,177136,24,0,343,28,64680,1
CUST04419,26,53167,801,Salaried,163368,12,2,333,25,44330,0
CUST04420,25,61645,646,Salaried,189885,60,1,361,14,82730,1
CUST04421,37,23409,850,Salaried,106884,60,0,259,22,54466,0
CUST04422,62,54117,580,Salaried,40295,36,0,326,16,66413,1
CUST04423,23,70898,772,Freelance,152655,12,1,231,25,26848,0
CUST04424,59,38661,812,Self-Employed,197660,12,1,177,19,36954,0
CUST04425,29,48712,680,Self-Employed,103896,60,0,105,7,39591,1
CUST04426,29,37893,640,Business,198466,48,2,99,24,37225,1
CUST04427,22,80324,750,Business,152692,48,0,226,23,5000,0
CUST04428,39,33182,736,Salaried,299488,36,0,154,2,45215,1
CUST04429,59,71901,649,Self-Employed,180025,12,0,358,18,19817,1
CUST04430,33,92059,547,Salaried,161018,48,0,306,23,68958,1
CUST04431,60,45327,613,Self-Employed,137975,36,1,162,11,48508,1
CUST04432,65,42593,689,Salaried,107974,60,2,10,11,37788,1
CUST04433,44,71916,669,Salaried,76040,36,3,9,6,24766,1
CUST04434,38,74078,790,Self-Employed,47472,12,1,326,23,66130,0
CUST04435,35,51845,778,Salaried,105142,12,1,227,5,55733,0
CUST04436,59,70828,792,Business,252515,60,3,154,24,67769,1
CUST04437,52,68217,542,Salaried,175641,24,0,205,21,35099,1
CUST04438,26,77071,665,Salaried,20000,24,0,142,21,9638,0
CUST04439,58,37331,541,Salaried,20000,48,0,132,8,46417,1
CUST04440,25,32159,783,Self-Employed,226662,60,0,56,22,28346,0
CUST04441,24,64550,617,Freelance,278365,60,0,234,5,23212,1
CUST04442,34,70549,715,Salaried,44777,36,0,46,11,49890,0
CUST04443,22,20116,571,Self-Employed,59121,48,2,350,13,53373,1
CUST04444,62,57207,638,Salaried,345156,48,1,105,27,46505,1
CUST04445,57,85936,716,Salaried,212947,48,0,270,18,39941,0
CUST04446,56,79708,663,Business,134028,48,1,162,9,31092,1
CUST04447,62,61395,742,Salaried,307272,36,0,165,2,71533,1
CUST04448,30,70238,669,Salaried,321000,24,1,150,28,5000,1
CUST04449,34,106210,736,Business,119301,60,0,60,10,68363,0
CUST04450,26,68510,800,Salaried,190767,36,0,83,18,25563,0
CUST04451,34,37858,776,Salaried,156883,24,2,243,3,57795,1
CUST04452,31,81471,728,Salaried,181176,36,2,139,17,61359,1
CUST04453,59,60234,675,Salaried,170757,36,1,282,14,53703,1
CUST04454,29,27782,628,Salaried,98304,24,0,162,15,65643,1
CUST04455,37,44022,636,Salaried,128288,36,0,128,15,37786,1
CUST04456,62,41684,844,Self-Employed,53965,60,0,318,15,52830,0
CUST04457,44,59215,635,Salaried,160301,12,1,124,9,44357,1
CUST04458,44,57695,727,Self-Employed,293803,12,2,271,17,23477,1
CUST04459,63,35893,756,Salaried,232709,48,0,150,11,53215,1
CUST04460,66,52872,571,Salaried,240843,36,0,199,17,93609,1
CUST04461,54,53542,820,Business,227061,60,0,343,25,35877,0
CUST04462,64,35521,632,Business,180900,24,0,176,22,26242,1
CUST04463,35,89802,649,Freelance,214409,48,1,224,5,64989,1
CUST04464,60,79240,625,Salaried,183651,24,0,334,7,39058,1
CUST04465,42,53994,796,Freelance,137626,24,1,297,14,63690,0
CUST04466,56,45817,763,Salaried,29384,12,1,272,5,53475,0
CUST04467,22,30060,652,Salaried,248134,60,1,279,23,75708,1
CUST04468,43,81591,709,Freelance,164520,36,0,26,16,51493,0
CUST04469,53,80323,682,Salaried,147031,36,2,309,20,62132,1
CUST04470,57,15000,644,Business,188574,36,1,326,10,56176,1
CUST04471,31,64384,670,Salaried,229431,12,2,128,10,51527,1
CUST04472,63,38575,761,Salaried,50635,12,2,188,16,54229,0
CUST04473,37,33248,788,Salaried,251234,24,1,68,20,51427,0
CUST04474,53,66265,648,Salaried,220709,60,2,308,12,5000,1
CUST04475,54,57319,719,Salaried,235155,24,3,210,24,5000,1
CUST04476,29,71789,784,Salaried,20000,12,1,322,8,5000,0
CUST04477,53,60824,775,Salaried,68398,24,1,93,25,36179,0
CUST04478,64,56876,795,Salaried,58204,24,1,230,19,27283,0
CUST04479,26,83414,563,Salaried,281566,48,2,16,24,60853,1
CUST04480,44,36142,640,Self-Employed,226557,48,0,249,26,50130,1
CUST04481,45,54536,713,Salaried,133400,36,1,103,22,60597,1
CUST04482,30,58747,695,Self-Employed,244128,24,0,166,6,56939,1
CUST04483,36,55508,637,Self-Employed,226326,48,2,19,2,24281,1
CUST04484,67,55095,578,Salaried,274733,24,1,363,24,66248,1
CUST04485,53,24553,619,Salaried,20000,48,0,211,16,5000,1
CUST04486,25,48347,611,Salaried,182670,24,2,353,29,40469,1
CUST04487,43,30109,545,Salaried,126058,48,3,44,7,50176,1
CUST04488,59,42845,656,Salaried,400384,48,1,162,17,78508,1
CUST04489,51,88491,798,Business,42385,24,1,232,4,44625,0
CUST04490,22,80149,795,Salaried,87508,48,0,79,18,90619,0
CUST04491,38,36147,558,Salaried,186020,12,0,101,13,45033,1
CUST04492,39,58455,826,Business,20000,24,1,156,27,39135,0
CUST04493,33,47135,745,Business,90341,48,2,243,6,56433,1
CUST04494,36,64041,712,Self-Employed,76783,48,1,14,12,46506,0
CUST04495,48,44041,728,Self-Employed,146831,48,1,123,8,75702,0
CUST04496,41,58726,661,Salaried,239726,12,3,243,17,57652,1
CUST04497,49,97994,642,Freelance,187774,24,1,55,21,53496,1
CUST04498,45,64762,704,Self-Employed,261202,60,1,158,7,16944,1
CUST04499,61,45193,684,Self-Employed,183182,60,3,248,18,30869,1
CUST04500,39,90941,724,Freelance,195776,12,1,283,17,48928,1
CUST04501,42,85417,671,Salaried,182161,12,1,266,14,76475,1
CUST04502,65,33253,694,Self-Employed,243953,24,1,101,1,57594,1
CUST04503,45,40408,682,Salaried,266501,12,0,144,1,52659,1
CUST04504,44,71772,612,Self-Employed,124934,24,0,227,10,21011,1
CUST04505,32,42991,788,Salaried,123233,24,0,53,4,68196,0
CUST04506,26,60093,746,Salaried,275925,48,3,110,18,67173,1
CUST04507,50,53163,850,Salaried,143113,36,3,106,20,33604,1
CUST04508,52,35390,740,Salaried,75754,60,0,59,5,55056,0
CUST04509,29,60403,593,Salaried,159598,24,1,130,8,57645,1
CUST04510,23,36005,609,Business,119277,36,2,329,15,46691,1
CUST04511,43,72116,568,Business,149849,12,0,288,20,55679,1
CUST04512,65,55183,686,Salaried,152817,12,2,253,3,51742,1
CUST04513,55,36203,641,Self-Employed,206483,60,0,301,5,35901,1
CUST04514,66,70855,697,Freelance,212705,24,1,281,4,71827,1
CUST04515,26,56321,591,Freelance,267481,48,1,359,20,49760,1
CUST04516,38,54257,753,Self-Employed,125062,48,2,31,15,63363,0
CUST04517,45,71888,652,Salaried,241805,48,0,221,17,35706,1
CUST04518,58,82924,723,Salaried,204569,24,1,144,13,43195,1
CUST04519,31,70715,492,Business,72176,60,1,61,18,52707,1
CUST04520,39,66995,694,Salaried,235472,12,1,339,1,71582,1
CUST04521,59,66896,741,Self-Employed,291743,12,0,78,8,27415,1
CUST04522,51,55693,687,Salaried,113106,24,2,31,29,63594,1
CUST04523,66,33266,639,Salaried,291637,36,0,166,23,38248,1
CUST04524,39,72126,633,Freelance,147207,36,2,298,27,80836,1
CUST04525,55,33292,724,Salaried,177383,12,0,64,19,83398,1
CUST04526,50,28809,755,Business,391178,12,2,271,6,48157,1
CUST04527,34,72563,591,Self-Employed,101688,48,1,330,29,73953,1
CUST04528,66,51914,690,Business,43842,48,1,342,16,61816,1
CUST04529,57,22170,623,Business,210622,60,1,287,18,44814,1
CUST04530,34,48500,814,Salaried,268076,48,1,138,1,34153,0
CUST04531,46,46766,673,Self-Employed,269038,36,2,86,22,5000,1
CUST04532,58,96238,645,Salaried,218353,60,0,260,13,38877,1
CUST04533,31,64715,610,Salaried,135515,48,1,256,16,40330,1
CUST04534,32,60997,649,Self-Employed,132913,24,0,99,17,39851,0
CUST04535,30,52738,655,Self-Employed,362886,60,0,303,14,28003,1
CUST04536,22,54157,718,Salaried,90210,24,0,288,11,50031,0
CUST04537,44,67655,622,Freelance,266882,24,3,263,26,27868,1
CUST04538,61,30192,697,Business,62253,36,2,321,19,62895,1
CUST04539,46,35924,689,Self-Employed,158393,60,0,25,27,28644,1
CUST04540,55,15000,648,Salaried,167110,36,0,153,25,37904,1
CUST04541,37,44800,687,Salaried,85634,12,0,4,20,26536,0
CUST04542,67,65662,692,Self-Employed,187129,60,0,252,10,36785,1
CUST04543,52,54323,707,Freelance,246922,24,1,185,11,28357,1
CUST04544,59,61289,811,Salaried,83676,12,2,136,13,43520,0
CUST04545,33,46722,821,Business,120962,36,1,196,9,37398,0
CUST04546,28,71370,810,Salaried,116676,24,1,121,21,34286,0
CUST04547,61,40004,644,Business,165508,12,1,267,26,56849,1
CUST04548,43,57257,662,Self-Employed,268476,60,0,289,22,33759,1
CUST04549,62,21247,756,Self-Employed,179550,12,1,336,4,87141,1
CUST04550,39,53275,641,Business,112156,48,1,276,3,18321,1
CUST04551,37,74236,615,Self-Employed,191599,60,0,232,1,41696,1
CUST04552,66,48233,686,Salaried,49977,36,0,168,27,54158,0
CUST04553,22,61952,587,Business,216429,12,0,278,25,39096,1
CUST04554,29,61135,684,Freelance,320184,12,1,307,20,42390,1
CUST04555,34,31981,702,Salaried,70730,24,0,19,16,52773,0
CUST04556,55,79773,807,Business,337132,36,0,20,5,54713,0
CUST04557,67,22669,675,Self-Employed,203243,24,2,106,2,23441,1
CUST04558,66,42277,726,Self-Employed,158248,24,0,216,12,46242,1
CUST04559,49,42922,675,Freelance,282429,36,0,145,25,61620,1
CUST04560,52,80035,614,Self-Employed,131545,36,0,137,14,60476,1
CUST04561,34,54842,639,Business,297437,36,0,112,3,39312,1
CUST04562,35,74542,850,Business,96120,60,1,91,11,51826,0
CUST04563,52,64685,727,Salaried,167495,24,0,178,7,15374,0
CUST04564,39,51305,741,Business,111852,24,1,8,12,17032,0
CUST04565,30,56180,653,Self-Employed,62604,12,2,220,6,36493,1
CUST04566,35,58147,609,Freelance,269286,12,1,176,2,72889,1
CUST04567,43,38478,593,Salaried,303794,36,0,358,19,41228,1
CUST04568,59,65072,748,Self-Employed,191899,48,0,42,1,69027,0
CUST04569,50,58123,456,Salaried,211588,48,1,95,12,21553,1
CUST04570,62,44708,749,Freelance,321183,36,0,121,18,35285,1
CUST04571,26,54823,725,Self-Employed,100008,48,1,132,16,5000,1
CUST04572,26,15000,650,Salaried,246884,60,3,24,4,44799,1
CUST04573,51,52743,750,Salaried,167149,60,0,266,21,50382,0
CUST04574,22,78322,827,Self-Employed,72085,12,1,127,26,66446,0
CUST04575,54,49507,781,Business,148783,12,0,189,26,74729,0
CUST04576,52,73411,428,Business,310015,36,2,197,14,24780,1
CUST04577,24,55287,597,Salaried,281761,12,1,137,5,20587,1
CUST04578,56,70911,648,Self-Employed,89232,60,1,273,21,52338,1
CUST04579,35,39958,697,Salaried,267524,24,0,299,6,65752,1
CUST04580,43,43161,679,Freelance,147585,12,0,64,13,37823,0
CUST04581,28,59101,648,Freelance,161001,36,1,101,24,30312,1
CUST04582,54,46544,635,Salaried,290130,12,0,15,4,48048,1
CUST04583,28,34588,832,Salaried,282730,24,1,260,16,43426,0
CUST04584,32,31682,678,Business,317342,60,0,113,6,44163,1
CUST04585,44,22830,638,Salaried,20000,12,2,335,7,30924,1
CUST04586,58,39928,767,Self-Employed,48025,36,1,74,8,44773,0
CUST04587,48,31332,634,Self-Employed,126526,12,0,9,20,29025,1
CUST04588,61,56519,757,Business,222069,36,1,40,21,21788,1
CUST04589,22,76046,653,Salaried,91541,36,0,57,10,18466,1
CUST04590,33,56115,688,Salaried,255843,48,1,23,13,42588,1
CUST04591,52,51595,615,Salaried,130302,36,2,25,7,16263,1
CUST04592,38,50381,773,Freelance,116665,60,0,24,4,55183,0
CUST04593,60,30295,594,Salaried,99236,12,2,362,7,5000,1
CUST04594,56,32640,489,Business,101618,60,1,316,14,31070,1
CUST04595,56,32424,682,Self-Employed,389454,24,2,137,22,37433,1
CUST04596,67,40497,644,Salaried,102634,12,0,328,26,66047,1
CUST04597,58,15000,547,Business,41221,60,1,329,19,55580,1
CUST04598,58,68753,644,Business,122316,24,1,21,10,8811,1
CUST04599,30,53276,723,Salaried,236662,36,1,290,1,41597,1
CUST04600,52,82320,609,Salaried,158230,48,1,123,8,5000,1
CUST04601,44,76832,618,Freelance,183359,12,1,94,12,52306,1
CUST04602,62,72128,670,Salaried,20000,24,0,91,20,29391,0
CUST04603,45,33237,706,Salaried,125738,36,1,160,19,39215,1
CUST04604,49,72948,723,Salaried,152139,36,0,162,19,32993,0
CUST04605,35,43576,783,Salaried,117088,12,0,141,19,84441,0
CUST04606,55,40310,676,Self-Employed,257733,24,0,122,10,5392,1
CUST04607,52,66630,559,Business,157645,48,0,43,2,27318,1
CUST04608,27,51657,536,Freelance,127607,36,1,292,2,49177,1
CUST04609,66,62423,770,Salaried,121905,60,1,7,28,34746,0
CUST04610,44,51540,624,Business,33084,12,1,98,10,66862,1
CUST04611,43,95183,773,Salaried,232677,60,0,247,27,5855,0
CUST04612,22,24819,570,Salaried,157166,24,2,103,12,83782,1
CUST04613,58,41845,702,Salaried,314086,12,1,64,3,56686,1
CUST04614,57,64453,646,Salaried,212571,36,3,305,23,30525,1
CUST04615,60,54372,678,Salaried,112595,24,1,295,16,52804,0
CUST04616,48,68828,709,Salaried,178079,36,2,318,23,51577,1
CUST04617,56,53966,684,Salaried,178502,24,0,239,13,52811,1
CUST04618,61,48567,537,Self-Employed,113608,12,0,286,1,35397,1
