customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default,R,F,M,RFM_Score,segment,risk_score,risk_tier,estimated_clv
CUST04599,30,53276,723,Salaried,236662,36,1,290,1,41597,1,1,1,2,4,Lost,100.0,Critical Risk,46502.0
CUST04600,52,82320,609,Salaried,158230,48,1,123,8,5000,1,3,2,1,6,At Risk,76.1,Critical Risk,91536.0
CUST04601,44,76832,618,Freelance,183359,12,1,94,12,52306,1,3,2,3,8,Loyal,82.3,Critical Risk,1755558.0
CUST04602,62,72128,670,Salaried,20000,24,0,91,20,29391,0,4,3,1,8,Loyal,26.1,Medium Risk,1682779.0
CUST04603,45,33237,706,Salaried,125738,36,1,160,19,39215,1,3,3,2,8,Loyal,100.0,Critical Risk,1384000.0
CUST04604,49,72948,723,Salaried,152139,36,0,162,19,32993,0,3,3,2,8,Loyal,64.3,High Risk,1152677.0
CUST04605,35,43576,783,Salaried,117088,12,0,141,19,84441,0,3,3,4,10,Champions,70.2,High Risk,3299146.0
CUST04606,55,40310,676,Self-Employed,257733,24,0,122,10,5392,1,3,2,1,6,At Risk,100.0,Critical Risk,124169.0
CUST04607,52,66630,559,Business,157645,48,0,43,2,27318,1,4,1,1,6,At Risk,72.0,High Risk,250845.0
CUST04608,27,51657,536,Freelance,127607,36,1,292,2,49177,1,1,1,3,5,Lost,100.0,Critical Risk,109282.0
CUST04609,66,62423,770,Salaried,121905,60,1,7,28,34746,0,4,4,2,10,Champions,55.5,High Risk,8163313.0
CUST04610,44,51540,624,Business,33084,12,1,98,10,66862,1,3,2,4,9,Loyal,47.3,Medium Risk,1814471.0
CUST04611,43,95183,773,Salaried,232677,60,0,247,27,5855,0,2,4,1,7,At Risk,74.8,High Risk,203531.0
CUST04612,22,24819,570,Salaried,157166,24,2,103,12,83782,1,3,2,4,9,Loyal,100.0,Critical Risk,2630575.0
CUST04613,58,41845,702,Salaried,314086,12,1,64,3,56686,1,4,1,3,8,Loyal,100.0,Critical Risk,617624.0
CUST04614,57,64453,646,Salaried,212571,36,3,305,23,30525,1,1,4,1,6,At Risk,100.0,Critical Risk,750388.0
CUST04615,60,54372,678,Salaried,112595,24,1,295,16,52804,0,1,3,3,7,At Risk,88.2,Critical Risk,930242.0
CUST04616,48,68828,709,Salaried,178079,36,2,318,23,51577,1,1,4,3,8,Loyal,100.0,Critical Risk,1221407.0
CUST04617,56,53966,684,Salaried,178502,24,0,239,13,52811,1,2,2,3,7,At Risk,97.9,Critical Risk,909576.0
CUST04618,61,48567,537,Self-Employed,113608,12,0,286,1,35397,1,1,1,2,4,Lost,93.1,Critical Risk,40062.0
CUST04619,44,59529,674,Self-Employed,111255,36,0,326,15,18773,1,1,3,1,5,Lost,77.0,Critical Risk,283537.0
CUST04620,34,74174,646,Freelance,104388,36,3,322,25,37756,1,1,4,2,7,At Risk,99.4,Critical Risk,961014.0
CUST04621,65,67457,699,Salaried,164599,12,1,162,1,58780,1,3,1,4,8,Loyal,83.1,Critical Risk,108084.0
CUST04622,51,26809,644,Salaried,20000,12,1,191,1,84468,1,2,1,4,7,At Risk,55.6,High Risk,135520.0
CUST04623,66,49456,659,Self-Employed,102665,24,1,230,29,14216,1,2,4,1,7,At Risk,84.3,Critical Risk,564639.0
CUST04624,49,69909,647,Salaried,342782,48,3,247,17,50280,1,2,3,3,8,Loyal,100.0,Critical Risk,1100485.0
CUST04625,26,24258,474,Salaried,206536,36,1,359,9,47648,1,1,2,3,6,At Risk,100.0,Critical Risk,395762.0
CUST04626,42,32694,721,Self-Employed,171416,24,1,62,8,61389,1,4,2,4,10,Champions,100.0,Critical Risk,1819857.0
CUST04627,42,53611,752,Salaried,176901,12,0,72,17,30845,0,4,3,1,8,Loyal,79.0,Critical Risk,1763993.0
CUST04628,32,33110,808,Salaried,180022,36,3,14,24,55433,1,4,4,3,11,Champions,100.0,Critical Risk,9615705.0
CUST04629,27,70986,718,Freelance,213188,12,3,135,9,22956,1,3,2,1,6,At Risk,100.0,Critical Risk,439711.0
CUST04630,65,70483,559,Salaried,183318,60,1,96,29,64463,1,3,4,4,11,Champions,91.1,Critical Risk,5149742.0
CUST04631,56,61883,754,Salaried,155449,24,2,135,23,45866,1,3,4,3,10,Champions,88.3,Critical Risk,2245161.0
CUST04632,29,68744,701,Self-Employed,194737,24,0,298,20,43755,1,1,3,2,6,At Risk,92.0,Critical Risk,954892.0
CUST04633,38,39323,649,Salaried,169961,36,2,62,26,60844,1,4,4,4,12,Champions,100.0,Critical Risk,5862026.0
CUST04634,47,47660,804,Salaried,219350,60,1,14,6,41450,1,4,1,2,7,At Risk,100.0,Critical Risk,1797535.0
CUST04635,36,74099,646,Self-Employed,99033,36,1,72,2,43971,1,4,1,2,7,At Risk,57.5,High Risk,295842.0
CUST04636,23,44265,618,Business,255862,48,1,174,25,86388,1,3,4,4,11,Champions,100.0,Critical Risk,3744848.0
CUST04637,61,31130,704,Salaried,174418,36,0,148,23,49689,1,3,4,3,10,Champions,100.0,Critical Risk,2260917.0
CUST04638,22,62468,686,Freelance,96292,24,1,347,21,45768,1,1,3,3,7,At Risk,81.3,Critical Risk,914763.0
CUST04639,64,79336,711,Business,262112,48,0,331,8,67427,0,1,2,4,7,At Risk,100.0,Critical Risk,535747.0
CUST04640,53,78800,582,Business,270137,48,2,109,23,66260,1,3,4,4,11,Champions,100.0,Critical Risk,3823043.0
CUST04641,63,108870,580,Salaried,296360,48,2,83,13,5000,1,4,2,1,7,At Risk,100.0,Critical Risk,198536.0
CUST04642,49,60776,784,Self-Employed,257994,24,2,354,5,83856,1,1,1,4,6,At Risk,100.0,Critical Risk,391901.0
CUST04643,52,51517,682,Business,264374,48,1,229,25,26605,1,2,4,1,7,At Risk,100.0,Critical Risk,914390.0
CUST04644,50,69144,688,Salaried,146687,48,0,287,1,39724,1,1,1,2,4,Lost,77.8,Critical Risk,44820.0
CUST04645,60,59899,632,Salaried,239674,36,1,95,14,21603,1,3,2,1,6,At Risk,100.0,Critical Risk,839478.0
CUST04646,26,56396,596,Salaried,259576,24,2,130,14,23108,1,3,2,1,6,At Risk,100.0,Critical Risk,709200.0
CUST04647,40,51915,669,Business,96638,48,1,99,10,16054,1,3,2,1,6,At Risk,68.5,High Risk,432451.0
CUST04648,38,58032,651,Salaried,312320,36,0,21,23,40933,1,4,4,2,10,Champions,100.0,Critical Risk,5976218.0
CUST04649,51,59068,774,Salaried,115302,60,1,81,10,5000,0,4,2,1,7,At Risk,61.2,High Risk,155319.0
CUST04650,63,57336,623,Salaried,118092,24,1,63,15,20370,1,4,3,1,8,Loyal,72.9,High Risk,1120862.0
CUST04651,40,71991,561,Freelance,246604,36,0,229,14,45327,1,2,2,3,7,At Risk,100.0,Critical Risk,872395.0
CUST04652,27,21862,685,Salaried,304054,48,2,166,27,23827,1,3,4,1,8,Loyal,100.0,Critical Risk,1159581.0
CUST04653,57,65724,660,Salaried,269233,48,1,22,3,38105,1,4,1,2,7,At Risk,100.0,Critical Risk,713247.0
CUST04654,46,53239,793,Salaried,156454,36,3,191,13,63734,1,2,2,4,8,Loyal,100.0,Critical Risk,1329309.0
CUST04655,43,57921,762,Freelance,130338,12,0,99,6,49647,0,3,1,3,7,At Risk,59.5,High Risk,802413.0
CUST04656,59,99491,685,Business,146109,24,0,245,13,48711,0,2,2,3,7,At Risk,61.5,High Risk,821079.0
CUST04657,28,71039,600,Salaried,20000,12,0,15,15,41695,0,4,3,2,9,Loyal,25.0,Medium Risk,4432624.0
CUST04658,50,37012,614,Business,233059,36,2,336,15,46814,1,1,3,3,7,At Risk,100.0,Critical Risk,688072.0
CUST04659,34,76492,650,Self-Employed,130087,60,0,149,6,55887,1,3,1,3,7,At Risk,60.8,High Risk,659798.0
CUST04660,41,60645,416,Salaried,164459,12,0,42,3,30491,1,4,1,1,6,At Risk,89.3,Critical Risk,425320.0
CUST04661,38,43060,800,Salaried,196873,60,1,56,8,64607,0,4,2,4,10,Champions,100.0,Critical Risk,2039486.0
CUST04662,32,70237,690,Business,249349,24,0,318,28,47526,1,1,4,3,8,Loyal,100.0,Critical Risk,1370143.0
CUST04663,37,54627,484,Salaried,204415,48,0,238,24,26172,1,2,4,1,7,At Risk,100.0,Critical Risk,835216.0
CUST04664,51,63560,763,Business,141385,36,1,354,29,45928,0,1,4,3,8,Loyal,89.9,Critical Risk,1244937.0
CUST04665,66,73762,785,Self-Employed,171537,12,0,103,29,50151,0,3,4,3,10,Champions,59.7,High Risk,3805364.0
CUST04666,53,75952,615,Business,234155,48,0,348,9,76775,1,1,2,4,7,At Risk,100.0,Critical Risk,655932.0
CUST04667,25,31026,737,Self-Employed,152108,36,3,141,19,40602,1,3,3,2,8,Loyal,100.0,Critical Risk,1586337.0
CUST04668,55,36916,629,Salaried,23657,60,0,223,28,35362,1,2,4,2,8,Loyal,47.2,Medium Risk,1392677.0
CUST04669,49,24740,764,Salaried,161776,48,0,88,24,68946,1,4,4,4,12,Champions,100.0,Critical Risk,4851140.0
CUST04670,23,44551,558,Self-Employed,164142,24,2,133,28,42692,1,3,4,2,9,Loyal,100.0,Critical Risk,2574114.0
CUST04671,33,52295,703,Self-Employed,153785,24,1,27,1,14889,1,4,1,1,6,At Risk,81.7,Critical Risk,85582.0
CUST04672,27,68586,699,Self-Employed,295168,48,2,21,12,30197,1,4,2,1,7,At Risk,100.0,Critical Risk,2300224.0
CUST04673,28,57287,781,Salaried,248517,24,2,244,11,60415,1,2,2,4,8,Loyal,100.0,Critical Risk,864764.0
CUST04674,25,41779,577,Salaried,161037,36,2,174,13,29892,1,3,2,1,6,At Risk,100.0,Critical Risk,673813.0
CUST04675,30,36177,646,Freelance,112021,24,2,171,17,66551,1,3,3,4,10,Champions,100.0,Critical Risk,1990115.0
CUST04676,22,67579,707,Self-Employed,254278,24,1,274,12,25344,1,1,2,1,4,Lost,100.0,Critical Risk,357510.0
CUST04677,27,58315,841,Self-Employed,186619,48,0,65,26,13670,0,4,4,1,9,Loyal,70.0,High Risk,1278111.0
CUST04678,43,73791,672,Salaried,126297,60,1,32,3,51340,1,4,1,3,8,Loyal,59.8,High Risk,820691.0
CUST04679,43,58768,672,Salaried,141452,48,1,364,24,17711,1,1,4,1,6,At Risk,100.0,Critical Risk,387387.0
CUST04680,30,36037,590,Self-Employed,115302,60,0,291,15,25334,1,1,3,1,5,Lost,100.0,Critical Risk,423523.0
CUST04681,26,66043,649,Self-Employed,248944,36,3,88,21,56460,1,4,3,3,10,Champions,100.0,Critical Risk,3476031.0
CUST04682,50,58778,629,Salaried,164553,36,0,346,19,84907,1,1,3,4,8,Loyal,100.0,Critical Risk,1539425.0
CUST04683,67,60511,757,Freelance,72096,36,1,27,2,25645,0,4,1,1,6,At Risk,42.8,Medium Risk,294817.0
CUST04684,47,52137,553,Self-Employed,206799,24,0,213,1,41440,1,2,1,2,5,Lost,100.0,Critical Risk,60624.0
CUST04685,55,55852,691,Salaried,65400,60,0,91,20,68767,0,4,3,4,11,Champions,42.5,Medium Risk,3937248.0
CUST04686,28,71954,785,Salaried,224156,48,1,59,3,33832,1,4,1,2,7,At Risk,81.9,Critical Risk,387917.0
CUST04687,37,53963,624,Salaried,276704,48,1,244,14,54784,1,2,2,3,7,At Risk,100.0,Critical Risk,998026.0
CUST04688,29,59207,557,Salaried,111056,60,0,228,6,59758,1,2,1,4,7,At Risk,77.6,Critical Risk,494783.0
CUST04689,51,41174,638,Salaried,239270,60,1,175,5,35203,1,3,1,2,6,At Risk,100.0,Critical Risk,303761.0
CUST04690,54,16783,658,Self-Employed,186879,12,0,274,17,67952,1,1,3,4,8,Loyal,100.0,Critical Risk,1357946.0
CUST04691,56,37945,673,Self-Employed,229884,36,0,268,16,36631,1,2,3,2,7,At Risk,100.0,Critical Risk,702545.0
CUST04692,43,60329,799,Salaried,173602,48,0,363,20,43560,0,1,3,2,6,At Risk,91.1,Critical Risk,795965.0
CUST04693,35,64090,615,Salaried,189322,24,0,281,7,41395,1,1,1,2,4,Lost,99.3,Critical Risk,333116.0
CUST04694,54,73675,760,Salaried,141251,24,1,302,17,34728,0,1,3,2,6,At Risk,79.7,Critical Risk,636595.0
CUST04695,45,38724,724,Salaried,260470,12,0,216,29,40161,1,2,4,2,8,Loyal,100.0,Critical Risk,1683581.0
CUST04696,60,43530,648,Freelance,133050,48,1,98,11,53563,1,3,2,3,8,Loyal,93.9,Critical Risk,1598925.0
CUST04697,28,79012,704,Salaried,189364,48,1,215,11,68933,1,2,2,4,8,Loyal,86.2,Critical Risk,1100461.0
CUST04698,62,32430,682,Self-Employed,211468,12,0,349,9,45694,1,1,2,3,6,At Risk,100.0,Critical Risk,389377.0
CUST04699,67,64876,728,Freelance,222831,24,0,159,4,23500,0,3,1,1,5,Lost,90.6,Critical Risk,175499.0
CUST04700,51,81145,777,Self-Employed,237357,60,0,29,8,29743,0,4,2,1,7,At Risk,66.2,High Risk,1325947.0
CUST04701,65,64230,696,Salaried,133328,36,0,226,3,53391,1,2,1,3,6,At Risk,71.3,High Risk,222717.0
CUST04702,67,31130,836,Salaried,144869,60,1,331,28,62690,0,1,4,4,9,Loyal,100.0,Critical Risk,1743379.0
CUST04703,58,44464,491,Freelance,336939,36,0,176,14,46120,1,3,2,3,8,Loyal,100.0,Critical Risk,1109050.0
CUST04704,63,45083,675,Salaried,107158,48,1,223,15,78702,1,2,3,4,9,Loyal,88.6,Critical Risk,1660476.0
CUST04705,63,72218,743,Business,223069,24,1,177,12,39276,1,3,2,2,7,At Risk,94.1,Critical Risk,805756.0
CUST04706,59,66005,675,Business,255731,60,2,284,15,87920,1,1,3,4,8,Loyal,100.0,Critical Risk,1501910.0
CUST04707,62,80503,759,Self-Employed,220110,60,1,314,22,36299,1,1,4,2,7,At Risk,97.1,Critical Risk,831615.0
CUST04708,31,55904,650,Freelance,153686,12,3,172,27,52660,1,3,4,3,10,Champions,100.0,Critical Risk,2489037.0
CUST04709,26,61113,688,Salaried,175692,24,2,275,13,46276,1,1,2,3,6,At Risk,100.0,Critical Risk,704910.0
CUST04710,54,42540,683,Self-Employed,202052,36,0,216,1,67684,1,2,1,4,7,At Risk,100.0,Critical Risk,97840.0
CUST04711,52,66118,690,Business,228477,12,2,201,8,37094,1,2,2,2,6,At Risk,100.0,Critical Risk,456061.0
CUST04712,32,55176,850,Salaried,288535,36,1,103,14,47218,0,3,2,3,8,Loyal,100.0,Critical Risk,1729634.0
CUST04713,67,75805,724,Salaried,186375,24,1,152,21,33734,0,3,3,2,8,Loyal,80.8,Critical Risk,1371730.0
CUST04714,63,31337,741,Business,299816,48,0,66,15,36114,1,4,3,2,9,Loyal,100.0,Critical Risk,1929016.0
CUST04715,49,81395,647,Salaried,251800,24,3,257,19,32979,1,2,3,2,7,At Risk,100.0,Critical Risk,779248.0
CUST04716,49,67713,669,Business,110641,60,1,53,4,28520,1,4,1,1,6,At Risk,60.2,High Risk,465242.0
CUST04717,30,19908,632,Salaried,228651,36,0,6,11,54110,1,4,2,3,9,Loyal,100.0,Critical Risk,5111804.0
CUST04718,31,66130,638,Salaried,175447,60,3,176,21,41542,1,3,3,2,8,Loyal,100.0,Critical Risk,1498444.0
CUST04719,31,63601,617,Salaried,103665,12,0,68,16,30846,1,4,3,1,8,Loyal,55.1,High Risk,1723834.0
CUST04720,54,25856,733,Salaried,77079,48,1,172,5,51319,1,3,1,3,7,At Risk,92.3,Critical Risk,449195.0
CUST04721,32,42217,799,Business,145810,48,2,215,10,70118,1,2,2,4,8,Loyal,100.0,Critical Risk,1017617.0
CUST04722,44,32330,694,Salaried,272902,24,0,311,16,6975,1,1,3,1,5,Lost,100.0,Critical Risk,117220.0
CUST04723,39,62787,622,Salaried,203078,12,0,190,28,44751,1,2,4,2,8,Loyal,96.9,Critical Risk,2019228.0
CUST04724,66,79434,684,Freelance,224019,24,0,205,24,58830,1,2,4,4,10,Champions,85.3,Critical Risk,2133958.0
CUST04725,31,43696,619,Salaried,231552,60,1,349,23,54011,1,1,4,3,8,Loyal,100.0,Critical Risk,1176193.0
CUST04726,64,63906,708,Salaried,229003,36,1,21,22,10949,1,4,4,1,9,Loyal,93.7,Critical Risk,1529052.0
CUST04727,67,40087,733,Salaried,169000,60,1,165,15,13716,1,3,3,1,7,At Risk,100.0,Critical Risk,372680.0
CUST04728,28,48668,577,Salaried,127319,24,2,212,18,43707,1,2,3,2,7,At Risk,100.0,Critical Risk,1155553.0
CUST04729,29,69686,760,Salaried,196444,48,2,291,6,52081,1,1,1,3,5,Lost,100.0,Critical Risk,348267.0
CUST04730,50,17934,594,Salaried,113363,60,0,72,9,63375,1,4,2,4,10,Champions,100.0,Critical Risk,1918773.0
CUST04731,59,68474,646,Self-Employed,171976,48,0,92,12,57719,1,3,2,3,8,Loyal,72.6,High Risk,1967387.0
CUST04732,31,35647,567,Salaried,131996,60,0,83,14,51706,1,4,2,3,9,Loyal,100.0,Critical Risk,2211026.0
CUST04733,67,69343,628,Salaried,238067,60,2,213,16,22069,1,2,3,1,6,At Risk,100.0,Critical Risk,516565.0
CUST04734,26,72500,793,Salaried,227433,48,2,249,18,44833,1,2,3,2,7,At Risk,100.0,Critical Risk,1031709.0
CUST04735,63,36965,652,Salaried,31537,24,0,202,23,26283,0,2,4,1,7,At Risk,48.1,Medium Risk,925140.0
CUST04736,63,76242,657,Salaried,193530,60,1,86,16,50074,1,4,3,3,10,Champions,81.9,Critical Risk,2387201.0
CUST04737,40,61514,728,Salaried,167382,60,0,2,19,51260,1,4,3,3,10,Champions,63.5,High Risk,9233457.0
CUST04738,51,76134,471,Salaried,193166,36,2,45,23,33141,1,4,4,2,10,Champions,100.0,Critical Risk,3413726.0
CUST04739,63,44814,745,Salaried,163589,60,1,305,24,70206,0,1,4,4,9,Loyal,100.0,Critical Risk,1800892.0
CUST04740,32,57771,766,Salaried,314018,48,1,20,22,50204,1,4,4,3,11,Champions,100.0,Critical Risk,7135188.0
CUST04741,41,78770,674,Business,244690,48,1,303,12,38036,1,1,2,2,5,Lost,100.0,Critical Risk,490715.0
CUST04742,56,47024,650,Salaried,256522,48,0,15,22,52791,1,4,4,3,11,Champions,100.0,Critical Risk,8231296.0
CUST04743,66,40737,808,Business,195588,12,0,326,3,74552,0,1,1,4,6,At Risk,100.0,Critical Risk,225198.0
CUST04744,60,44616,679,Business,97432,12,0,289,21,56886,1,1,3,3,7,At Risk,79.9,Critical Risk,1339574.0
CUST04745,33,63562,773,Salaried,211502,36,1,271,20,26867,1,2,3,1,6,At Risk,100.0,Critical Risk,637818.0
CUST04746,34,79142,651,Self-Employed,55580,36,2,115,13,37518,1,3,2,2,7,At Risk,58.0,High Risk,1175069.0
CUST04747,65,51030,715,Salaried,122526,36,1,88,29,66307,1,4,4,4,12,Champions,75.1,Critical Risk,5637426.0
CUST04748,65,58925,637,Business,134191,36,1,8,9,47911,1,4,2,3,9,Loyal,71.7,High Risk,3536801.0
CUST04749,51,62479,588,Salaried,310314,36,0,285,20,22361,1,1,3,1,5,Lost,100.0,Critical Risk,507730.0
CUST04750,64,81718,850,Self-Employed,175154,60,2,299,15,68453,0,1,3,4,8,Loyal,87.4,Critical Risk,1117080.0
CUST04751,47,55175,659,Salaried,92780,12,3,354,7,61914,1,1,1,4,6,At Risk,100.0,Critical Risk,405097.0
CUST04752,48,46145,516,Business,115414,48,1,280,12,41225,1,1,2,2,5,Lost,100.0,Critical Risk,570507.0
CUST04753,60,30101,670,Self-Employed,229736,60,1,140,25,56377,1,3,4,3,10,Champions,100.0,Critical Risk,2914675.0
CUST04754,35,17402,634,Salaried,264914,36,2,273,5,60869,1,1,1,4,6,At Risk,100.0,Critical Risk,358921.0
CUST04755,29,49931,620,Business,98317,36,0,233,13,32705,1,2,2,2,6,At Risk,75.3,Critical Risk,575826.0
CUST04756,27,57172,794,Salaried,203903,12,0,106,11,43548,0,3,2,2,7,At Risk,84.1,Critical Risk,1226984.0
CUST04757,40,47117,638,Business,234757,60,0,327,6,76761,1,1,1,4,6,At Risk,100.0,Critical Risk,462467.0
CUST04758,37,41316,722,Business,294458,36,1,142,22,63281,1,3,4,4,11,Champions,100.0,Critical Risk,2846759.0
CUST04759,28,22796,772,Business,153386,24,2,259,22,19217,1,2,4,1,7,At Risk,100.0,Critical Risk,522208.0
CUST04760,63,61495,722,Salaried,125133,12,0,345,13,18671,0,1,2,1,4,Lost,78.4,Critical Risk,232225.0
CUST04761,33,70317,713,Salaried,206885,36,3,170,17,33451,1,3,3,2,8,Loyal,100.0,Critical Risk,1005150.0
CUST04762,61,57513,726,Self-Employed,199577,24,1,119,17,13399,1,3,3,1,7,At Risk,98.2,Critical Risk,534667.0
CUST04763,52,68380,654,Freelance,126223,36,0,215,13,57213,1,2,2,3,7,At Risk,68.8,High Risk,1079426.0
CUST04764,53,50373,689,Business,268331,12,2,364,7,54830,1,1,1,3,5,Lost,100.0,Critical Risk,349789.0
CUST04765,48,82592,508,Self-Employed,246500,48,0,97,8,30504,1,3,2,1,6,At Risk,92.5,Critical Risk,667204.0
CUST04766,36,93535,657,Salaried,181907,48,0,132,23,43447,1,3,4,2,9,Loyal,63.8,High Risk,2164615.0
CUST04767,61,61928,677,Salaried,369362,48,1,214,7,26534,1,2,1,1,4,Lost,100.0,Critical Risk,270636.0
CUST04768,66,31512,617,Self-Employed,260940,24,0,52,27,49649,1,4,4,3,11,Champions,100.0,Critical Risk,5528711.0
CUST04769,49,46182,721,Self-Employed,234337,12,1,159,13,38500,1,3,2,2,7,At Risk,100.0,Critical Risk,934437.0
CUST04770,59,65449,789,Self-Employed,88730,24,0,274,24,45966,0,1,4,3,8,Loyal,54.1,High Risk,1296819.0
CUST04771,43,62518,704,Self-Employed,273802,36,2,123,27,43331,1,3,4,2,9,Loyal,100.0,Critical Risk,2677285.0
CUST04772,56,62283,653,Business,20000,60,2,10,3,68059,1,4,1,4,9,Loyal,41.6,Medium Risk,1602680.0
CUST04773,24,50684,673,Freelance,146311,36,1,272,23,28979,1,2,4,1,7,At Risk,100.0,Critical Risk,788586.0
CUST04774,33,69428,850,Salaried,135555,24,0,260,10,62369,0,2,2,4,8,Loyal,60.4,High Risk,767780.0
CUST04775,25,58644,726,Salaried,211452,48,0,156,26,44359,1,3,4,2,9,Loyal,94.0,Critical Risk,2186841.0
CUST04776,62,42293,785,Salaried,67410,36,2,351,16,10215,0,1,3,1,5,Lost,85.5,Critical Risk,153950.0
CUST04777,46,83996,744,Salaried,159414,12,1,287,4,48392,0,1,1,3,5,Lost,79.3,Critical Risk,218400.0
CUST04778,41,66314,679,Self-Employed,146548,48,0,33,2,6234,1,4,1,1,6,At Risk,59.3,High Risk,65479.0
CUST04779,53,58142,577,Self-Employed,240980,36,1,362,26,41102,1,1,4,2,7,At Risk,100.0,Critical Risk,978816.0
CUST04780,31,59559,714,Salaried,106977,60,2,84,21,71792,1,4,3,4,11,Champions,72.7,High Risk,4566686.0
CUST04781,60,47910,563,Salaried,320313,36,0,160,17,12963,1,3,3,1,7,At Risk,100.0,Critical Risk,409341.0
CUST04782,60,15000,660,Salaried,323376,36,0,111,1,35577,1,3,1,2,6,At Risk,100.0,Critical Risk,88038.0
CUST04783,60,51338,840,Self-Employed,295627,60,0,187,9,38597,0,2,2,2,6,At Risk,100.0,Critical Risk,567298.0
CUST04784,58,48303,671,Freelance,56101,24,0,233,4,44115,0,2,1,2,5,Lost,55.4,High Risk,238990.0
CUST04785,38,78925,615,Salaried,268279,48,2,310,12,57216,1,1,2,3,6,At Risk,100.0,Critical Risk,723250.0
CUST04786,66,58495,775,Salaried,202662,12,0,114,25,13563,0,3,4,1,8,Loyal,84.1,Critical Risk,822341.0
CUST04787,36,58541,787,Salaried,273193,60,0,278,23,56746,0,1,4,3,8,Loyal,100.0,Critical Risk,1514730.0
CUST04788,67,46604,659,Self-Employed,317529,24,2,196,18,49021,1,2,3,3,8,Loyal,100.0,Critical Risk,1385239.0
CUST04789,67,34688,525,Freelance,182134,24,0,318,23,11372,1,1,4,1,6,At Risk,100.0,Critical Risk,269303.0
CUST04790,56,72534,709,Salaried,65199,36,1,257,3,58448,0,2,1,4,7,At Risk,59.4,High Risk,218060.0
CUST04791,64,44187,666,Salaried,35671,12,0,6,8,47867,0,4,2,3,9,Loyal,30.0,Medium Risk,3288744.0
CUST04792,52,38805,840,Salaried,64432,48,0,238,5,63406,0,2,1,4,7,At Risk,53.5,High Risk,421552.0
CUST04793,59,72543,652,Business,248371,48,1,224,8,5000,1,2,2,1,5,Lost,100.0,Critical Risk,56046.0
CUST04794,39,67302,545,Business,344388,12,0,121,11,47892,1,3,2,3,8,Loyal,100.0,Critical Risk,1220866.0
CUST04795,60,65961,788,Self-Employed,252917,24,1,164,19,30812,0,3,3,1,7,At Risk,100.0,Critical Risk,1065742.0
CUST04796,39,15000,664,Business,196035,24,0,74,6,52014,1,4,1,3,8,Loyal,100.0,Critical Risk,1030866.0
CUST04797,29,73496,657,Self-Employed,127735,48,2,68,9,74488,1,4,2,4,10,Champions,74.4,High Risk,2341561.0
CUST04798,66,85943,726,Self-Employed,224834,24,1,234,12,47702,1,2,2,3,7,At Risk,90.6,Critical Risk,772402.0
CUST04799,27,36382,825,Salaried,20000,36,1,336,23,72685,0,1,4,4,9,Loyal,50.4,High Risk,1638096.0
CUST04800,30,33308,562,Salaried,201537,24,2,154,1,19744,1,3,1,1,5,Lost,100.0,Critical Risk,37830.0
CUST04801,67,45983,674,Salaried,112857,36,1,102,28,69316,1,3,4,4,11,Champions,80.3,Critical Risk,5114870.0
CUST04802,30,64462,682,Salaried,334542,12,0,17,6,37135,1,4,1,2,7,At Risk,100.0,Critical Risk,1520106.0
CUST04803,45,79343,570,Self-Employed,176190,60,0,122,13,34715,1,3,2,2,7,At Risk,74.8,High Risk,1039260.0
CUST04804,57,89232,740,Business,204794,24,0,186,22,87891,0,2,4,4,10,Champions,69.2,High Risk,3171976.0
CUST04805,33,45783,740,Freelance,20000,24,0,52,10,59237,0,4,2,4,10,Champions,21.0,Low Risk,2443108.0
CUST04806,26,41696,688,Freelance,203840,12,0,59,9,17765,1,4,2,1,7,At Risk,100.0,Critical Risk,611079.0
CUST04807,42,45243,652,Self-Employed,60407,24,1,342,8,22333,1,1,2,1,4,Lost,79.2,Critical Risk,172292.0
CUST04808,45,54711,730,Business,156412,36,1,39,17,47942,1,4,3,3,10,Champions,79.1,Critical Risk,3940134.0
CUST04809,59,51283,708,Business,306072,48,0,344,24,5000,1,1,4,1,6,At Risk,100.0,Critical Risk,115112.0
CUST04810,51,56123,596,Business,127653,36,2,253,26,63828,1,2,4,4,10,Champions,100.0,Critical Risk,2092324.0
CUST04811,47,64691,626,Salaried,208296,48,0,80,5,56101,1,4,1,3,8,Loyal,87.3,Critical Risk,878835.0
